Taxon ID,scientificName,commonName,EPBC_Status,EPBC_Name,EPBC_Effective_Date,ConservationAdviceDate,Family,Genus,NSW_Status,NSW_Name,SA_Status,SA_Name,IUCN_Status,IUCN_Name,NSW,SA
1840,Litoria longirostris,Long-snouted Tree Frog,,,,,Pelodryadidae,Litoria,,,,,Least Concern,Litoria longirostris,,
1841,Litoria lorica,Armoured Mist Frog,Critically Endangered,Litoria lorica,1-Feb-07,13-Jul-17,Pelodryadidae,Litoria,,,,,Critically Endangered,Litoria lorica,,
1843,Litoria meiriana,Rockhole Frog,,,,,Pelodryadidae,Litoria,,,,,Least Concern,Litoria meiriana,,
79084,Litoria microbelos,"Dwarf Rocket Frog, Javelin Frog",,,,,Pelodryadidae,Litoria,,,,,Least Concern,Litoria microbelos,,
1816,Litoria moorei,"Motorbike Frog, Western Green and Golden Frog",,,,,Pelodryadidae,Litoria,,,,,Least Concern,Litoria moorei,,
82063,Litoria myola,Kuranda Tree Frog,Critically Endangered,Litoria myola,4-Jul-19,4-Jul-19,Pelodryadidae,Litoria,,,,,Critically Endangered,Litoria myola,,
1817,Litoria nannotis,"Waterfall Frog, Torrent Tree Frog",,,,,Pelodryadidae,Litoria,,,,,Least Concern,Litoria nannotis,,
1818,Litoria nasuta,Striped Rocket Frog,,,,,Pelodryadidae,Litoria,,,,,Least Concern,Litoria nasuta,,
1819,Litoria nigrofrenata,"Tawny Rocket Frog, Bridle Frog",,,,,Pelodryadidae,Litoria,,,,,Least Concern,Litoria nigrofrenata,,
79095,Litoria nudidigitus,"Leaf Green Tree Frog, Leaf Green River Tree Frog",,,,,Hylidae,Litoria,,,,,Least Concern,Litoria nudidigita,,
1820,Litoria nyakalensis,"Mountain Mist Frog, Nyakala Frog",Critically Endangered,Litoria nyakalensis,1-Feb-07,20-Jun-19,Pelodryadidae,Litoria,,,,,Extinct,Litoria nyakalensis,,
1821,Litoria olongburensis,Wallum Sedge Frog,Vulnerable,Litoria olongburensis,16-Jul-00,,Pelodryadidae,Litoria,Vulnerable,Litoria olongburensis,,,Vulnerable,Litoria olongburensis,Present,
1822,Litoria pallida,"Pallid Rocket Frog, Pale Frog",,,,,Pelodryadidae,Litoria,,,,,Least Concern,Litoria pallida,,
1823,Litoria paraewingi,Victorian Tree Frog,,,,,Pelodryadidae,Litoria,,,,,Least Concern,Litoria paraewingi,,
25958,Litoria pearsoniana,"Pearson's Stream Frog, Cascade Tree Frog",,,,,Pelodryadidae,Litoria,,,,,Least Concern,Litoria pearsoniana,,
1824,Litoria peronii,Peron's Tree Frog,,,,,Pelodryadidae,Litoria,,,,,Least Concern,Litoria peronii,,
1825,Litoria personata,"Masked Frog, Masked Rock Frog",,,,,Pelodryadidae,Litoria,,,,,Least Concern,Litoria personata,,
1826,Litoria phyllochroa,"Green Stream Frog, Leaf Green Tree Frog",,,,,Pelodryadidae,Litoria,,,,,Least Concern,Litoria phyllochroa,,
1827,Litoria piperata,Peppered Tree Frog,Vulnerable,Litoria piperata,16-Jul-00,13-Jul-17,Pelodryadidae,Litoria,Critically Endangered,Litoria piperata,,,Data Deficient,Litoria piperata,Endemic,
1828,Litoria raniformis,"Southern Bell Frog,, Growling Grass Frog, Green and Golden Frog, Warty Swamp Frog, Golden Bell Frog",Vulnerable,Litoria raniformis,16-Jul-00,,Pelodryadidae,Litoria,Endangered,Litoria raniformis,Vulnerable,Litoria raniformis,Vulnerable,Litoria raniformis,Present,Present
1829,Litoria revelata,"Whirring Tree Frog, Revealed Frog",,,,,Pelodryadidae,Litoria,,,,,Least Concern,Litoria revelata,,
1802,Litoria rheocola,Common Mist Frog,,,,,Pelodryadidae,Litoria,,,,,Endangered,Litoria rheocola,,
1803,Litoria rothii,"Northern Laughing Tree Frog, Roth's Tree Frog",,,,,Pelodryadidae,Litoria,,,,,Least Concern,Litoria rothii,,
1804,Litoria rubella,"Red Tree Frog, Desert Tree Frog",,,,,Pelodryadidae,Litoria,,,,,Least Concern,Litoria rubella,,
1805,Litoria serrata,Green-eyed Tree Frog,,,,,Pelodryadidae,Litoria,,,,,Least Concern,Litoria serrata,,
25959,Litoria spenceri,Spotted Tree Frog,Critically Endangered,Litoria spenceri,13-Nov-21,13-Nov-21,Pelodryadidae,Litoria,Critically Endangered,Litoria spenceri,,,Critically Endangered,Litoria spenceri,Present,
1806,Litoria splendida,Magnificent Tree Frog,,,,,Pelodryadidae,Litoria,,,,,Least Concern,Litoria splendida,,
1807,Litoria subglandulosa,"New England Tree Frog, Glandular Frog",Vulnerable,Litoria subglandulosa,7-Sep-23,7-Sep-23,Pelodryadidae,Litoria,Vulnerable,Litoria subglandulosa,,,Vulnerable,Litoria subglandulosa,Present,
1808,Litoria tornieri,"Black-shinned Rocket Frog, Tornier's Frog",,,,,Pelodryadidae,Litoria,,,,,Least Concern,Litoria tornieri,,
1809,Litoria tyleri,Tyler's Tree Frog,,,,,Pelodryadidae,Litoria,,,,,Least Concern,Litoria tyleri,,
1810,Litoria verreauxii,"Whistling Tree Frog, Verreaux's Tree Frog",,,,,Pelodryadidae,Litoria,,,,,Least Concern,Litoria verreauxii,,
66669,Litoria verreauxii alpina,"Alpine Tree Frog, Verreaux's Alpine Tree Frog",Vulnerable,Litoria verreauxii alpina,16-Jul-00,11-Apr-14,Pelodryadidae,Litoria,Endangered,Litoria verreauxii alpina,,,,,Present,
1811,Litoria watjulumensis,Wotjulum Rocket Frog,,,,,Pelodryadidae,Litoria,,,,,Least Concern,Litoria watjulumensis,,
91509,Litoria watsoni,"Southern Heath Frog, Watson's Tree Frog",Endangered,Litoria watsoni,18-Feb-22,18-Feb-22,Pelodryadidae,Litoria,Endangered,Litoria watsoni,,,Endangered,Litoria watsoni,Present,
1812,Litoria xanthomera,Orange-thighed Tree Frog,,,,,Pelodryadidae,Litoria,,,,,Least Concern,Litoria xanthomera,,
18881,Litsea bindoniana, ,,,,,Lauraceae,Litsea,,,,,Least Concern,Litsea bindoniana,,
38779,Litsea breviumbellata, ,,,,,Lauraceae,Litsea,,,,,Least Concern,Litsea breviumbellata,,
38839,Litsea fawcettiana, ,,,,,Lauraceae,Litsea,,,,,Least Concern,Litsea fawcettiana,,
17925,Litsea glutinosa, ,,,,,Lauraceae,Litsea,,,,,Least Concern,Litsea glutinosa,,
5605,Litsea leefeana,"Brown Bolly Gum, Brown Bollywood",,,,,Lauraceae,Litsea,,,,,Least Concern,Litsea leefeana,,
6706,Litsea reticulata,"Bolly Gum, Brown Beech, Bolly Beech, Brown Bolly Beech, Brown Bollywood",,,,,Lauraceae,Litsea,,,,,Least Concern,Litsea reticulata,,
12997,Livistona alfredii,Millstream Palm,,,,,Arecaceae,Livistona,,,,,LR/cd,Livistona alfredii,,
11139,Livistona australis,"Cabbage Palm, Cabbage-tree Palm, Fan Palm, Eungella Fan-palm, Cabbage Fan-palm",,,,,Arecaceae,Livistona,,,,,Least Concern,Livistona australis,,
13640,Livistona benthamii,Fan Palm,,,,,Arecaceae,Livistona,,,,,Least Concern,Livistona benthamii,,
20108,Livistona drudei,"Drude's Fan Palm, Halifax Fan Palm",,,,,Arecaceae,Livistona,,,,,Endangered,Livistona drudei,,
13042,Livistona eastonii,Fan Palm,,,,,Arecaceae,Livistona,,,,,Least Concern,Livistona eastonii,,
15728,Livistona inermis,Fan Palm,,,,,Arecaceae,Livistona,,,,,Least Concern,Livistona inermis,,
64581,Livistona lanuginosa,Waxy Cabbage Palm,Vulnerable,Livistona lanuginosa,16-Jul-00,3-Jul-08,Arecaceae,Livistona,,,,,,,,
39083,Livistona leichhardtii, ,,,,,Arecaceae,Livistona,,,,,Least Concern,Livistona lorophylla,,
64929,Livistona mariae subsp. mariae,"Central Australian Cabbage Palm, Red Cabbage Palm",Endangered,Livistona mariae subsp. mariae,11-May-18,11-May-18,Arecaceae,Livistona,,,,,Least Concern,Livistona mariae,,
77200,Livistona nasmophila, ,,,,,Arecaceae,Livistona,,,,,Vulnerable,Livistona nasmophila,,
67462,Livistona nitida, ,,,,,Arecaceae,Livistona,,,,,,,Present,
65433,Livistona victoriae, ,,,,,Arecaceae,Livistona,,,,,Least Concern,Livistona victoriae,,
55489,Lobelia beaugleholei,Showy Lobelia,,,,,Campanulaceae,Lobelia,,,Vulnerable,Lobelia beaugleholei,,,,Present
90219,Lobelia claviflora, ,Critically Endangered,Lobelia claviflora,20-Mar-23,20-Mar-23,Campanulaceae,Lobelia,Critically Endangered,Lobelia claviflora,,,,,Present,
42061,Lobelia concolor, ,,,,,Campanulaceae,Lobelia,,,Rare,Lobelia concolor,,,,
49983,Lobelia gelida, ,Vulnerable,Lobelia gelida,16-Jul-00,1-Apr-16,Campanulaceae,Lobelia,,,,,,,,
16717,Lobelia heterophylla, ,,,,,Campanulaceae,Lobelia,,,Rare,Lobelia heterophylla,,,,
50759,Lobelia pedunculata, ,,,,,Campanulaceae,Lobelia,,,Vulnerable,Lobelia pedunculata,,,,Present
7856,Lobelia pratioides,Poison Lobelia,,,,,Campanulaceae,Lobelia,,,Rare,Lobelia pratioides,,,Present,Present
25,Lobodon carcinophaga,Crab-eater Seal,,,,,Phocidae,Lobodon,,,,,Least Concern,Lobodon carcinophaga,,
78562,Lobophyllia corymbosa,"Toothed Coral, Lobed Cactus Coral",,,,,Mussidae,Lobophyllia,,,,,Least Concern,Lobophyllia corymbosa,,
92870,Lobophyllia dentata,Lobed Cactus Coral,,,,,Lobophylliidae,Lobophyllia,,,,,Vulnerable,Lobophyllia dentata,,
84253,Lobophyllia diminuta,"Open Brain Coral, Lobed Cactus Coral",,,,,Mussidae,Lobophyllia,,,,,Vulnerable,Lobophyllia diminuta,,
83705,Lobophyllia flabelliformis,Lobed Cactus Coral,,,,,Mussidae,Lobophyllia,,,,,Vulnerable,Lobophyllia flabelliformis,,
82144,Lobophyllia hataii,Lobed Cactus Coral,,,,,Mussidae,Lobophyllia,,,,,Least Concern,Lobophyllia hataii,,
82143,Lobophyllia hemprichii,"Lobed Cactus Coral, Flat Brain Coral",,,,,Mussidae,Lobophyllia,,,,,Least Concern,Lobophyllia hemprichii,,
92856,Lobophyllia ishigakiensis, ,,,,,Lobophylliidae,Lobophyllia,,,,,Vulnerable,Lobophyllia ishigakiensis,,
83706,Lobophyllia robusta,Lobed Cactus Coral,,,,,Mussidae,Lobophyllia,,,,,Least Concern,Lobophyllia robusta,,
92865,Lobophyllia serrata,Lobed Cactus Coral,,,,,Lobophylliidae,Lobophyllia,,,,,Endangered,Lobophyllia serrata,,
92861,Lobophyllia valenciennesii,Sinuous Cup Coral,,,,,Lobophylliidae,Lobophyllia,,,,,Vulnerable,Lobophyllia hassi,,
24159,Logania diffusa, ,Vulnerable,Logania diffusa,16-Jul-00,16-Dec-08,Loganiaceae,Logania,,,,,,,,
13105,Logania insularis,Kangaroo Island Logania,Vulnerable,Logania insularis,16-Jul-00,,Loganiaceae,Logania,,,Vulnerable,Logania insularis,,,,Endemic
85142,Logania saxatilis,Rock Logania,,,,,Loganiaceae,Logania,,,Rare,Logania saxatilis,,,,
85143,Logania scabrella,Rough Logania,,,,,Loganiaceae,Logania,,,Rare,Logania scabrella,,,,Present
21103,Lomandra filiformis subsp. coriacea,Wattle Mat-rush,,,,,Xanthorrhoeaceae,Lomandra,,,Rare,Lomandra filiformis subsp. coriacea,,,,
44199,Lomandra multiflora subsp. multiflora,Many-flower Mat-rush,,,,,Asparagaceae,Lomandra,,,Endangered,Lomandra multiflora subsp. multiflora,,,,Present
12942,Lomatia arborescens,Tree Lomatia,,,,,Proteaceae,Lomatia,,,,,Least Concern,Lomatia arborescens,,
5627,Lomatia fraseri,"Tree Lomatia, Forest Lomatia, Silky Lomatia",,,,,Proteaceae,Lomatia,,,,,Least Concern,Lomatia fraseri,,
2570,Lomatia fraxinifolia,"Lomatia Silky Oak, Black-leaved Silky Oak",,,,,Proteaceae,Lomatia,,,,,Least Concern,Lomatia fraxinifolia,,
14525,Lomatia ilicifolia,"Holly Lomatia, Native Holly",,,,,Proteaceae,Lomatia,,,,,Least Concern,Lomatia ilicifolia,,
8782,Lomatia myricoides,"Mountain Beech, River Lomatia, Long-leaf Lomatia",,,,,Proteaceae,Lomatia,,,,,Least Concern,Lomatia myricoides,,
14367,Lomatia polymorpha,Mountain Guitar Plant,,,,,Proteaceae,Lomatia,,,,,Least Concern,Lomatia polymorpha,,
6569,Lomatia silaifolia,"Crinkle Bush, Fern-leaved Lomatia, Parsley Bush, Wild Parsley",,,,,Proteaceae,Lomatia,,,,,Least Concern,Lomatia silaifolia,,
3745,Lomatia tasmanica,King's Lomatia,Critically Endangered,Lomatia tasmanica,16-Oct-01,16-Dec-16,Proteaceae,Lomatia,,,,,,,,
8549,Lomatia tinctoria,Guitar Plant,,,,,Proteaceae,Lomatia,,,,,Least Concern,Lomatia tinctoria,,
395,Lonchura castaneothorax,Chestnut-breasted Mannikin,,,,,Passeridae,Lonchura,,,,,Least Concern,Lonchura castaneothorax,,
396,Lonchura flaviprymna,Yellow-rumped Mannikin,,,,,Passeridae,Lonchura,,,,,Least Concern,Lonchura flaviprymna,,
59586,Lonchura oryzivora,Java Sparrow,,,,,Passeridae,Lonchura,,,,,Endangered,Padda oryzivora,,
399,Lonchura punctulata,Nutmeg Mannikin,,,,,Passeridae,Lonchura,,,,,Least Concern,Lonchura punctulata,,
82925,Lophochroa leadbeateri,"Major Mitchell's Cockatoo, Pink Cockatoo",,,,,Cacatuidae,Lophochroa,Vulnerable,Lophochroa leadbeateri,Rare,Lophochroa leadbeateri,Least Concern,Cacatua leadbeateri,Present,Present
82926,Lophochroa leadbeateri leadbeateri,"Major Mitchell's Cockatoo (eastern), Eastern Major Mitchell's Cockatoo, Pink Cockatoo (eastern)",Endangered,Lophochroa leadbeateri leadbeateri,31-Mar-23,31-Mar-23,Cacatuidae,Lophochroa,,,,,,,Present,Present
1591,Lophognathus gilberti,"Ta-ta Lizard, Gilbert's Dragon",,,,,Agamidae,Lophognathus,,,,,Least Concern,Lophognathus gilberti,,
948,Lophoictinia isura,Square-tailed Kite,,,,,Accipitridae,Lophoictinia,Vulnerable,Lophoictinia isura,Endangered,Lophoictinia isura,Least Concern,Lophoictinia isura,Present,Present
787,Lopholaimus antarcticus,Topknot Pigeon,,,,,Columbidae,Lopholaimus,,,,,Least Concern,Lopholaimus antarcticus,,
8112,Lophostemon confertus,"Brush Box, Pink Box, Queensland Box, Brisbane Box",,,,,Myrtaceae,Lophostemon,,,,,Least Concern,Lophostemon confertus,,
15784,Lophostemon grandiflorus, ,,,,,Myrtaceae,Lophostemon,,,,,Data Deficient,Lophostemon grandiflorus,,
12172,Lophostemon lactifluus, ,,,,,Myrtaceae,Lophostemon,,,,,Data Deficient,Lophostemon lactifluus,,
7988,Lophostemon suaveolens,"Swamp Box, Swamp Mahogany, Apple, Swamp Turpentine",,,,,Myrtaceae,Lophostemon,,,,,Least Concern,Lophostemon suaveolens,,
93216,Lordhowea pilosicrista, ,,,,,Asteraceae,Lordhowea,,,,,,,,Present
31812,Lotus tetragonolobus,"Square-pod Trefoil, Winged Pea",,,,,Fabaceae,Lotus,,,,,Least Concern,Lotus tetragonolobus,,
84414,Lovettia sealii,Tasmanian Whitebait,,,,,Galaxiidae,Lovettia,,,,,Least Concern,Lovettia sealii,,
85941,Lucasium alboguttatum,White-spotted Ground Gecko,,,,,Diplodactylidae,Lucasium,,,,,Least Concern,Lucasium alboguttatum,,
87345,Lucasium bungabinna,Southern Sandplain Gecko,,,,,Diplodactylidae,Lucasium,,,,,Least Concern,Lucasium bungabinna,,
85943,Lucasium byrnei,Gibber Gecko,,,,,Diplodactylidae,Lucasium,,,,,Least Concern,Lucasium byrnei,,
1714,Lucasium damaeum,Beaded Gecko,,,,,Diplodactylidae,Lucasium,,,,,Least Concern,Lucasium damaeum,,
85945,Lucasium immaculatum,Pale-striped Ground Gecko,,,,,Diplodactylidae,Lucasium,,,,,Least Concern,Lucasium immaculatum,,
85947,Lucasium maini,Main's Ground Gecko,,,,,Diplodactylidae,Lucasium,,,,,Least Concern,Lucasium maini,,
82993,Lucasium occultum,"Yellow-snouted Gecko, Yellow-snouted Ground Gecko",Endangered,Lucasium occultum,18-Aug-06,1-Oct-08,Diplodactylidae,Lucasium,,,,,Endangered,Lucasium occultum,,
85952,Lucasium squarrosum,Mottled Ground Gecko,,,,,Diplodactylidae,Lucasium,,,,,Least Concern,Lucasium squarrosum,,
85953,Lucasium steindachneri,Box-patterned Gecko,,,,,Diplodactylidae,Lucasium,,,Rare,Lucasium steindachneri,Least Concern,Lucasium steindachneri,,
92769,Lucasium stenodactylus,"Western Sandplain Gecko, Crowned Gecko",,,,,Diplodactylidae,Lucasium,Vulnerable,Lucasium stenodactylum,,,Least Concern,Lucasium stenodactylum,Present,
85957,Lucasium wombeyi,Pilbara Ground Gecko,,,,,Diplodactylidae,Lucasium,,,,,Least Concern,Lucasium wombeyi,,
18210,Ludwigia adscendens, ,,,,,Onagraceae,Ludwigia,,,,,Least Concern,Ludwigia adscendens,,
17484,Ludwigia hyssopifolia,Yellow Willow Herb,,,,,Onagraceae,Ludwigia,,,,,Least Concern,Ludwigia hyssopifolia,,
9890,Ludwigia octovalvis,Willow Primrose,,,,,Onagraceae,Ludwigia,,,,,Least Concern,Ludwigia octovalvis,,
4342,Ludwigia palustris,Marsh Ludwigia,,,,,Onagraceae,Ludwigia,,,,,Least Concern,Ludwigia palustris,,
2878,Ludwigia perennis, ,,,,,Onagraceae,Ludwigia,,,,,Least Concern,Ludwigia perennis,,
59659,Lugensa brevirostris,Kerguelen Petrel,,,,,Procellariidae,Lugensa,,,,,Least Concern,Aphrodroma brevirostris,,
3434,Lumnitzera littorea, ,,,,,Combretaceae,Lumnitzera,,,,,Least Concern,Lumnitzera littorea,,
5632,Lumnitzera racemosa, ,,,,,Combretaceae,Lumnitzera,,,,,Least Concern,Lumnitzera racemosa,,
19682,Lunasia amara, ,,,,,Rutaceae,Lunasia,,,,,Least Concern,Lunasia amara,,
9607,Lupinus cosentinii,"Sandplain Lupin, Western Australian Blue Lupin, Blue Lupin, San-plain Lupin",,,,,Fabaceae,Lupinus,,,,,Least Concern,Lupinus cosentinii,,
86710,Lutilodix imitatrix,land snail,,,,,Helicarionidae,Lutilodix,,,,,Endangered,Lutilodix imitratrix,,
76974,Lutjanus adetii,Hussar,,,,,Lutjanidae,Lutjanus,,,,,Least Concern,Lutjanus adetii,,
60737,Lutjanus argentimaculatus,"Mangrove Jack, Red Bream",,,,,Lutjanidae,Lutjanus,,,,,Least Concern,Lutjanus argentimaculatus,,
87688,Lutjanus bohar,Two-spot Red Snapper,,,,,Lutjanidae,Lutjanus,,,,,Least Concern,Lutjanus bohar,,
76975,Lutjanus carponotatus,Stripey Seaperch,,,,,Lutjanidae,Lutjanus,,,,,Least Concern,Lutjanus carponotatus,,
69209,Lutjanus erythropterus,Red Snapper,,,,,Lutjanidae,Lutjanus,,,,,Least Concern,Lutjanus erythropterus,,
76976,Lutjanus fulviflamma,Blackspot Seaperch,,,,,Lutjanidae,Lutjanus,,,,,Least Concern,Lutjanus fulviflamma,,
87686,Lutjanus gibbus,"Paddletail, Humpback Red Snapper, Humpback Snapper, Paddle-tail, Paddle-tail Sea-perch, Red Snapper",,,,,Lutjanidae,Lutjanus,,,,,Least Concern,Lutjanus gibbus,,
69210,Lutjanus johnii,Golden Snapper,,,,,Lutjanidae,Lutjanus,,,,,Least Concern,Lutjanus johnii,,
87687,Lutjanus kasmira,Common Bluestripe Snapper,,,,,Lutjanidae,Lutjanus,,,,,Least Concern,Lutjanus kasmira,,
76977,Lutjanus lemniscatus,Darktail Seaperch,,,,,Lutjanidae,Lutjanus,,,,,Least Concern,Lutjanus lemniscatus,,
69211,Lutjanus malabaricus,"Saddle-tail Snapper, Scarlet Sea Perch",,,,,Lutjanidae,Lutjanus,,,,,Least Concern,Lutjanus malabaricus,,
69212,Lutjanus sebae,Red Emperor,,,,,Lutjanidae,Lutjanus,,,,,Least Concern,Lutjanus sebae,,
76979,Lutjanus vitta,Brownband Seaperch,,,,,Lutjanidae,Lutjanus,,,,,Least Concern,Lutjanus vitta,,
17591,Luzula flaccida,Pale Woodrush,,,,,Juncaceae,Luzula,,,Vulnerable,Luzula flaccida,,,,Present
14357,Luzula ovata, ,,,,,Juncaceae,Luzula,,,Rare,Luzula ovata,,,,
64479,Lychnothamnus barbatus,a green alga,Endangered,Lychnothamnus barbatus,16-Jul-00,1-Oct-08,Characeae,Lychnothamnus,,,,,,,,
83178,Lycodon aulicus,"Wolf Snake, Common Wolf Snake, Asian Wolf Snake",,,,,Colubridae,Lycodon,,,,,Least Concern,Lycodon aulicus,,
55605,Lycopodiella lateralis, ,,,,,Lycopodiaceae,Lycopodiella,,,Rare,Lycopodiella lateralis,,,,
5815,Lycopodium deuterodensum,Bushy Clubmoss,,,,,Lycopodiaceae,Lycopodium,,,Endangered,Lycopodium deuterodensum,,,,Present
88562,Lygisaurus abscondita,Fire-tailed Rainbow-skink,,,,,Scincidae,Lygisaurus,,,,,Data Deficient,Lygisaurus abscondita,,
59175,Lygisaurus aeratus,Large-disced Litter-skink,,,,,Scincidae,Lygisaurus,,,,,Least Concern,Lygisaurus aeratus,,
59617,Lygisaurus foliorum,Tree-base Litter-skink,,,,,Scincidae,Lygisaurus,,,,,Least Concern,Lygisaurus foliorum,,
25951,Lygisaurus laevis,Rainforest Edge Litter-skink,,,,,Scincidae,Lygisaurus,,,,,Least Concern,Lygisaurus laevis,,
59711,Lygisaurus macfarlani,Translucent Litter-skink,,,,,Scincidae,Lygisaurus,,,,,Least Concern,Lygisaurus macfarlani,,
88563,Lygisaurus malleolus,Red-tailed Litter-skink,,,,,Scincidae,Lygisaurus,,,,,Least Concern,Lygisaurus malleolus,,
88561,Lygisaurus parrhasius,Fire-tailed Rainbow-skink,,,,,Scincidae,Lygisaurus,,,,,Least Concern,Lygisaurus parrhasius,,
93699,Lygisaurus rimula,Crevice Rainbow-skink,,,,,Scincidae,Lygisaurus,,,,,Least Concern,Carlia rimula,,
59666,Lygisaurus rococo,Chillagoe Litter-skink,,,,,Scincidae,Lygisaurus,,,,,Least Concern,Lygisaurus rococo,,
59176,Lygisaurus sesbrauna,Eastern Cape Litter-skink,,,,,Scincidae,Lygisaurus,,,,,Least Concern,Lygisaurus sesbrauna,,
59177,Lygisaurus tanneri,Endeavour River Litter-skink,,,,,Scincidae,Lygisaurus,,,,,Least Concern,Lygisaurus tanneri,,
59179,Lygisaurus zuma,Sun-loving Litter-skink,,,,,Scincidae,Lygisaurus,,,,,Least Concern,Lygisaurus zuma,,
14615,Lysimachia vulgaris var. davurica,Yellow Loosestrife,,,,,Primulaceae,Lysimachia,Endangered,Lysimachia vulgaris var. davurica,,,,,Present,
83216,Lysiosepalum abollatum,Woolly Lysiosepalum,Critically Endangered,Lysiosepalum abollatum,14-May-13,14-May-13,Sterculiaceae,Lysiosepalum,,,,,,,,
19133,Lysiphyllum binatum, ,,,,,Caesalpiniaceae,Lysiphyllum,,,,,Least Concern,Lysiphyllum binatum,,
15475,Lysiphyllum carronii,"Ebony Tree, Bauhinia, Red Bauhinia, Northern Beantree, Bean Tree, Carrons Bauhinia, Pergunny, Qld Ebony, Thalmera",,,,,Caesalpiniaceae,Lysiphyllum,,,,,Least Concern,Lysiphyllum carronii,,
20702,Lythrum junceum,Mediterranean Loosestrife,,,,,Lythraceae,Lythrum,,,,,Least Concern,Lythrum junceum,,
4958,Lythrum salicaria,Purple Loosestrife,,,,,Lythraceae,Lythrum,,,Rare,Lythrum salicaria,Least Concern,Lythrum salicaria,Present,Present
7326,Macadamia integrifolia,"Macadamia Nut, Queensland Nut Tree, Smooth-shelled Macadamia, Bush Nut, Nut Oak",Vulnerable,Macadamia integrifolia,16-Jul-00,16-Dec-08,Proteaceae,Macadamia,,,,,Vulnerable,Macadamia integrifolia,Present,
55597,Macadamia jansenii,"Bulberin Nut, Bulburin Nut Tree",Endangered,Macadamia jansenii,16-Jul-00,16-Dec-08,Proteaceae,Macadamia,,,,,,,,
7214,Macadamia ternifolia,"Small-fruited Queensland Nut, Gympie Nut",Vulnerable,Macadamia ternifolia,16-Jul-00,16-Dec-08,Proteaceae,Macadamia,,,,,Endangered,Macadamia ternifolia,,
6581,Macadamia tetraphylla,"Rough-shelled Bush Nut, Macadamia Nut, Rough-shelled Macadamia, Rough-leaved Queensland Nut",Vulnerable,Macadamia tetraphylla,16-Jul-00,16-Dec-08,Proteaceae,Macadamia,Vulnerable,Macadamia tetraphylla,,,Endangered,Macadamia tetraphylla,Present,
15141,Macaranga inamoena, ,,,,,Euphorbiaceae,Macaranga,,,,,Least Concern,Macaranga inamoena,,
11744,Macaranga involucrata, ,,,,,Euphorbiaceae,Macaranga,,,,,Least Concern,Macaranga involucrata,,
27995,Macaranga polyadenia, ,,,,,Euphorbiaceae,Macaranga,,,,,Least Concern,Macaranga polyadenia,,
9799,Macaranga subdentata, ,,,,,Euphorbiaceae,Macaranga,,,,,Least Concern,Macaranga subdentata,,
13580,Macaranga tanarius,"Hairy Mahang, Kayu Merah (Christmas Is.)",,,,,Euphorbiaceae,Macaranga,,,,,Least Concern,Macaranga tanarius,,
64930,Macarthuria keigheryi,Keighery's Macarthuria,Endangered,Macarthuria keigheryi,16-Jul-00,,Molluginaceae,Macarthuria,,,,,,,,
26170,Maccullochella ikei,"Clarence River Cod, Eastern Freshwater Cod",Endangered,Maccullochella ikei,16-Jul-00,1-Oct-15,Percichthyidae,Maccullochella,Endangered,Maccullochella ikei,,,Endangered,Maccullochella ikei,Endemic,
26171,Maccullochella macquariensis,Trout Cod,Endangered,Maccullochella macquariensis,16-Jul-00,,Percichthyidae,Maccullochella,Endangered,Maccullochella macquariensis,,,Vulnerable,Maccullochella macquariensis,Present,Extinct
83806,Maccullochella mariensis,Mary River Cod,Endangered,Maccullochella mariensis,16-Jul-00,16-Dec-16,Percichthyidae,Maccullochella,,,,,Endangered,Maccullochella mariensis,,
66633,Maccullochella peelii,Murray Cod,Vulnerable,Maccullochella peelii,3-Jul-03,,Percichthyidae,Maccullochella,,,,,Least Concern,Maccullochella peelii,"Present, Present","Present, Present"
28232,Machaerina acuta, ,,,,,Cyperaceae,Machaerina,,,Rare,Baumea acuta,,,,
28288,Machaerina gunnii,Slender Twig-rush,,,,,Cyperaceae,Machaerina,,,Rare,Baumea gunnii,,,Present,Present
28310,Machaerina laxa, ,,,,,Cyperaceae,Machaerina,,,Rare,Baumea laxa,,,,
623,Machaerirhynchus flaviventer,Yellow-breasted Boatbill,,,,,Dicruridae,Machaerirhynchus,,,,,Least Concern,Machaerirhynchus flaviventer,,
69213,Macquaria ambigua,"Golden Perch, Yellowbelly, Callop",,,,,Percichthyidae,Macquaria,,,,,Least Concern,Macquaria ambigua,,
66632,Macquaria australasica,Macquarie Perch,Endangered,Macquaria australasica,16-Jul-00,17-Dec-13,Percichthyidae,Macquaria,Endangered,Macquaria australasica,,,Endangered,Macquaria australasica,Present,Extinct
90732,Macquaria sp. nov. 'Hawkesbury',Blue Mountains Perch,,,,,Percichthyidae,Macquaria,,,,,Vulnerable,Macquaria sp. nov. 'Hawkesbury',Present,
69215,Macrobrachium australiense,Freshwater Prawn,,,,,Palaemonidae,Macrobrachium,,,,,Least Concern,Macrobrachium australiense,,
174,Macroderma gigas,Ghost Bat,Vulnerable,Macroderma gigas,5-May-16,5-May-16,Megadermatidae,Macroderma,,,Endangered,Macroderma gigas,Vulnerable,Macroderma gigas,,Present
87783,Macrodiplax cora,Wandering Pennant,,,,,Libellulidae,Macrodiplax,,,,,Least Concern,Macrodiplax cora,,
203,Macroglossus minimus,Northern Blossom Bat,,,,,Pteropodidae,Macroglossus,,,,,Least Concern,Macroglossus minimus,,
